spec,phase,slot,rank_index,item_id,item_name,section,url
feral_cat,p1,rings,2,28649,Garona's Signet Ring,Best in Slot Ring Jewelry for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,trinkets,1,23206,Mark of the Champion,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,trinkets,2,28830,Dragonspine Trophy,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,two_hand,1,28658,Terestian's Stranglestaff,Best in Slot Weapons for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,ranged,1,29390,Everbloom Idol,Best in Slot Idols for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p2,head,1,8345,Wolfshead Helm,Best in Slot Head Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,shoulder,1,30055,Shoulderpads of the Stranger,Best in Slot Shoulder Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,back,1,28672,Drape of the Dark Reavers,Best in Slot Back Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,chest,1,30101,Bloodsea Brigand's Vest,Best in Slot Chest Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,wrist,1,29966,Vambraces of Ending,Best in Slot Wrist Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,hands,1,29947,Gloves of the Searing Grip,Best in Slot Hand Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,waist,1,30106,Belt of One-Hundred Deaths,Best in Slot Waist Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,legs,1,28741,Skulker's Greaves,Best in Slot Leg Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,feet,1,28545,Edgewalker Longboots,Best in Slot Feet Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,neck,1,24114,Braided Eternium Chain,Best in Slot Neck Jewelry for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,rings,1,30052,Ring of Lethality,Best in Slot Ring Jewelry for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,rings,2,29997,Band of the Ranger-General,Best in Slot Ring Jewelry for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,trinkets,1,30627,Tsunami Talisman,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,trinkets,2,23206,Mark of the Champion,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,two_hand,1,32014,Merciless Gladiator's Maul,Best in Slot Weapons for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,ranged,1,29390,Everbloom Idol,Best in Slot Idols for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
enhancement_shaman,p1,head,1,29040,Cyclone Helm,Best in Slot Head Armor for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,shoulder,1,29043,Cyclone Shoulderplates,Best in Slot Shoulder Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,back,1,24259,Vengeance Wrap,Best in Slot Back Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,chest,1,30730,Terrorweave Tunic,Best in Slot Chest Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,wrist,1,29517,Ebon Netherscale Bracers,Best in Slot Wrist Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,hands,1,28776,Liar's Tongue Gloves,Best in Slot hand Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,waist,1,29516,Ebon Netherscale Belt,Best in Slot Waist Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,legs,1,28741,Skulker's Greaves,Best in Slot Leg Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,feet,1,28545,Edgewalker Longboots,Best in Slot Feet Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,neck,1,29381,Choker of Vile Intent,Best in Slot Neck Jewelry for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,rings,1,30834,Shapeshifter's Signet,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,rings,2,28757,Ring of a Thousand Marks,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,trinkets,2,29383,Bloodlust Brooch,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,main_hand,1,28313,Gladiator's Right Ripper,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,off_hand,1,28313,Gladiator's Right Ripper,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,ranged,1,27815,Totem of the Astral Winds,Best in Slot Totems for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,main_hand,override,28313,Gladiator's Right Ripper,Wowhead P1 Weapons section: first Best MH row.,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,off_hand,override,28308,Gladiator's Cleaver,Wowhead P1 Weapons section: first Best non-MH 2.6 speed row.,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p2,head,1,30190,Cataclysm Helm,Best in Slot Head Armor for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,shoulder,1,30055,Shoulderpads of the Stranger,Best in Slot Shoulder Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,back,1,24259,Vengeance Wrap,Best in Slot Back Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,chest,1,30185,Cataclysm Chestplate,Best in Slot Chest Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,wrist,1,30091,True-Aim Stalker Bands,Best in Slot Wrist Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,hands,1,30189,Cataclysm Gauntlets,Best in Slot Hand Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,waist,1,30106,Belt of One-Hundred Deaths,Best in Slot Waist Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,legs,1,30192,Cataclysm Legplates,Best in Slot Leg Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,feet,1,30039,Boots of Utter Darkness,Best in Slot Feet Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,neck,1,30017,Telonicus's Pendant of Mayhem,Best in Slot Neck Jewelry for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,rings,1,29997,Band of the Ranger-General,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,rings,2,30052,Ring of Lethality,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,trinkets,2,29383,Bloodlust Brooch,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,main_hand,1,29996,Rod of the Sun King,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,off_hand,1,29996,Rod of the Sun King,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,ranged,1,27815,Totem of the Astral Winds,Best in Slot Totems for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,main_hand,override,29996,Rod of the Sun King,Wowhead P2 Weapons section: first 2.7 MH/OH row.,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,off_hand,override,29924,Netherbane,Wowhead P2 Weapons section: next legal one-hand 2.6 speed row; Talon of the Phoenix is main-hand only in WoWSims.,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
ret_paladin,p1,head,1,29073,Justicar Crown,Best in Slot Head Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,shoulder,1,30740,Ripfiend Shoulderplates,Best in Slot Shoulder Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,back,1,24259,Vengeance Wrap,Best in Slot Back Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,chest,1,28484,Bulwark of Kings,Best in Slot Chest Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,wrist,1,28795,Bladespire Warbands,Best in Slot Wrist Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,hands,1,30644,Grips of Deftness,Best in Slot Hand Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,waist,1,28779,Girdle of the Endless Pit,Best in Slot Waist Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,legs,1,30257,Shattrath Leggings,Best in Slot Leg Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,feet,1,28608,Ironstriders of Urgency,Best in Slot Feet Armor for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,neck,1,29381,Choker of Vile Intent,Best in Slot Neck Jewelry for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,rings,1,30834,Shapeshifter's Signet,Best in Slot Ring Jewelry for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,rings,2,28757,Ring of a Thousand Marks,Best in Slot Ring Jewelry for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,trinkets,2,19343,Scrolls of Blinding Light,Best in Slot Trinkets for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,two_hand,1,28429,Lionheart Champion,Best in Slot Weapons for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p1,ranged,1,27484,Libram of Avengement,Best in Slot Librams for Retribution Paladin in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/retribution-paladin-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
ret_paladin,p2,head,1,32461,Furious Gizmatic Goggles,Best in Slot Head Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,shoulder,1,30055,Shoulderpads of the Stranger,Best in Slot Shoulder Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,back,1,30098,Razor-Scale Battlecloak,Best in Slot Back Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,chest,1,30129,Crystalforge Breastplate,Best in Slot Chest Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,wrist,1,30057,Bracers of Eradication,Best in Slot Wrist Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,hands,1,29947,Gloves of the Searing Grip,Best in Slot Hand Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,waist,1,30106,Belt of One-Hundred Deaths,Best in Slot Waist Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,legs,1,29950,Greaves of the Bloodwarder,Best in Slot Leg Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,feet,1,30081,Warboots of Obliteration,Best in Slot Feet Armor for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,neck,1,30022,Pendant of the Perilous,Best in Slot Neck Jewelry for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,rings,1,30834,Shapeshifter's Signet,Best in Slot Ring Jewelry for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,rings,2,29997,Band of the Ranger-General,Best in Slot Ring Jewelry for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,trinkets,1,29383,Bloodlust Brooch,Best in Slot Trinkets for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,trinkets,2,28830,Dragonspine Trophy,Best in Slot Trinkets for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,two_hand,1,28430,Lionheart Executioner,Best in Slot Weapons for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
ret_paladin,p2,ranged,1,27484,Libram of Avengement,Best in Slot Librams for Retribution Paladin in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/paladin/retribution/dps-bis-gear-pve-phase-2
